,Unnamed: 0,Unnamed: 0.1,tweet_id,timestamp,dog_name,doggo,floofer,pupper,puppo,api_favorite_count,api_lang,api_retweet_count,img_jpg_url,img_img_num,img_p1,img_p1_conf,img_p1_dog,img_p2,img_p2_conf,img_p2_dog,img_p3,img_p3_conf,img_p3_dog,rating,followers_count,statuses_count,friends_count,float_rating,just_date
247,254,331,832998151111966721,2017-02-18 17:00:10,Rhino,doggo,None,None,None,13054.0,en,2152.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1.0,boxer,0.539036,True,French_bulldog,0.317617,True,bull_mastiff,0.0939285,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-18
248,255,332,832769181346996225,2017-02-18 01:50:19,None,None,None,None,None,0.0,en,39.0,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,1.0,jersey,0.895698,False,sweatshirt,0.0890854,False,poncho,0.00297522,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-18
249,256,333,832757312314028032,2017-02-18 01:03:09,Willow,None,None,None,None,16633.0,en,3544.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2.0,Cardigan,0.160888,True,Staffordshire_bullterrier,0.159441,True,Boston_bull,0.154368,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-18
250,257,336,832636094638288896,2017-02-17 17:01:29,Orion,None,None,None,None,15626.0,en,2729.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1.0,Eskimo_dog,0.5250319999999999,True,Siberian_husky,0.252238,True,malamute,0.216839,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-17
251,258,337,832397543355072512,2017-02-17 01:13:34,Eevee,None,None,None,None,11793.0,en,2164.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1.0,Pekinese,0.988916,True,Brabancon_griffon,0.0016768,True,Siamese_cat,0.00112589,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-17
252,259,338,832369877331693569,2017-02-16 23:23:38,Charlie,None,None,None,None,16935.0,en,3130.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1.0,kelpie,0.50469,True,German_short-haired_pointer,0.105208,True,Staffordshire_bullterrier,0.0543385,True,11/10,8877190.0,13020.0,19.0,1.1,2017-02-16
253,260,339,832273440279240704,2017-02-16 17:00:25,Smiley,doggo,None,None,None,11185.0,en,2288.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1.0,Pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True,14/10,8877190.0,13020.0,19.0,1.4,2017-02-16
254,261,341,832215726631055365,2017-02-16 13:11:05,Moreton,None,None,None,None,0.0,en,9147.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan_hound,0.274637,True,borzoi,0.142204,True,doormat,0.109677,False,13/10,8877190.0,13020.0,19.0,1.3,2017-02-16
255,262,343,832040443403784192,2017-02-16 01:34:34,Klein,None,None,None,None,0.0,en,9412.0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1.0,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-16
256,263,344,832032802820481025,2017-02-16 01:04:13,Miguel,doggo,None,None,None,17611.0,en,4578.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1.0,whippet,0.601712,True,Ibizan_hound,0.152662,True,Italian_greyhound,0.135055,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-16
257,264,345,831939777352105988,2017-02-15 18:54:34,Emanuel,doggo,None,None,None,23655.0,en,6016.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1.0,Pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-15
258,265,347,831911600680497154,2017-02-15 17:02:36,Kuyu,None,None,None,None,27203.0,en,6371.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4.0,bloodhound,0.777562,True,Great_Dane,0.0474176,True,Leonberg,0.0179431,True,14/10,8877190.0,13020.0,19.0,1.4,2017-02-15
259,266,348,831670449226514432,2017-02-15 01:04:21,Daisy,None,None,None,None,10286.0,en,1779.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1.0,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-15
260,267,349,831650051525054464,2017-02-14 23:43:18,None,None,None,None,None,7021.0,en,1882.0,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1.0,Eskimo_dog,0.530416,True,Siberian_husky,0.180335,True,Norwegian_elkhound,0.104314,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-14
261,268,350,831552930092285952,2017-02-14 17:17:22,Dutch,None,None,None,None,8858.0,en,2280.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1.0,Chihuahua,0.257415,True,Pembroke,0.161442,True,French_bulldog,0.0921429,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-14
262,269,351,831322785565769729,2017-02-14 02:02:51,Pete,doggo,None,None,None,9163.0,en,1528.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1.0,Old_English_sheepdog,0.999715,True,Tibetan_terrier,4.62967e-05,True,guinea_pig,4.118430000000001e-05,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-14
263,270,352,831315979191906304,2017-02-14 01:35:49,None,None,None,pupper,None,6455.0,en,1104.0,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4.0,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,Bouvier_des_Flandres,0.0046928,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-14
264,271,353,831309418084069378,2017-02-14 01:09:44,Scooter,None,None,None,None,11614.0,en,2418.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1.0,Doberman,0.369389,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-14
265,272,354,831262627380748289,2017-02-13 22:03:49,Tucker,None,None,None,None,11743.0,en,2005.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1.0,cocker_spaniel,0.26332300000000003,True,Brittany_spaniel,0.20055,True,doormat,0.193414,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-13
266,273,355,830956169170665475,2017-02-13 01:46:03,Reggie,None,None,None,None,7882.0,en,1467.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1.0,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-13
267,274,356,830583320585068544,2017-02-12 01:04:29,Lilly,None,None,None,None,65902.0,en,16437.0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1.0,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-12
268,275,358,830097400375152640,2017-02-10 16:53:37,Samson,None,None,None,None,9663.0,en,2882.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4.0,toy_poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-10
269,276,359,829878982036299777,2017-02-10 02:25:42,Loki,doggo,None,None,None,0.0,en,4917.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-10
270,277,360,829861396166877184,2017-02-10 01:15:49,Mia,None,None,None,None,12090.0,en,1908.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1.0,Border_terrier,0.394486,True,Staffordshire_bullterrier,0.376574,True,American_Staffordshire_terrier,0.0312916,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-10
271,278,361,829501995190984704,2017-02-09 01:27:41,Leo,None,None,None,None,31332.0,en,10413.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1.0,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-09
272,279,362,829449946868879360,2017-02-08 22:00:52,None,doggo,None,None,None,10344.0,en,1975.0,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1.0,Labrador_retriever,0.315163,True,golden_retriever,0.15321,True,Pekinese,0.13279100000000002,True,11/10,8877190.0,13020.0,19.0,1.1,2017-02-08
273,280,364,829141528400556032,2017-02-08 01:35:19,Malcolm,None,None,None,None,24084.0,en,7194.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2.0,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-08
274,281,365,829011960981237760,2017-02-07 17:00:28,Dexter,None,None,None,None,52593.0,en,16050.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2.0,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,13/10,8877190.0,13020.0,19.0,1.3,2017-02-07
275,282,367,828770345708580865,2017-02-07 01:00:22,Alfie,None,None,None,None,25287.0,en,5749.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1.0,seat_belt,0.765979,False,Chesapeake_Bay_retriever,0.0338986,True,polecat,0.0272516,False,13/10,8877190.0,13020.0,19.0,1.3,2017-02-07
276,284,369,828650029636317184,2017-02-06 17:02:17,one,None,None,None,None,9392.0,en,1316.0,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1.0,golden_retriever,0.649209,True,Chesapeake_Bay_retriever,0.19856,True,vizsla,0.0561999,True,14/10,8877190.0,13020.0,19.0,1.4,2017-02-06
277,285,370,828409743546925057,2017-02-06 01:07:28,Mutt,None,None,None,None,6278.0,en,1147.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1.0,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-06
278,286,371,828408677031882754,2017-02-06 01:03:14,Bear,None,None,None,None,7593.0,en,1265.0,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1.0,Weimaraner,0.13303299999999998,True,Chesapeake_Bay_retriever,0.092227,True,American_Staffordshire_terrier,0.0650945,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-06
279,287,372,828381636999917570,2017-02-05 23:15:47,Doobert,doggo,None,None,None,12438.0,en,2181.0,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1.0,Bedlington_terrier,0.392535,True,Labrador_retriever,0.0890217,True,clumber,0.0817998,True,14/10,8877190.0,13020.0,19.0,1.4,2017-02-05
280,288,373,828376505180889089,2017-02-05 22:55:23,Beebop,None,None,None,None,7287.0,en,1050.0,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1.0,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-05
281,289,374,828372645993398273,2017-02-05 22:40:03,Alexander,None,None,None,None,12432.0,en,2883.0,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1.0,malamute,0.663047,True,Eskimo_dog,0.207779,True,Tibetan_mastiff,0.04094880000000002,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-05
282,290,376,828046555563323392,2017-02-05 01:04:17,Sailer,None,None,None,None,11623.0,en,2827.0,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3.0,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False,13/10,8877190.0,13020.0,19.0,1.3,2017-02-05
283,291,377,828011680017821696,2017-02-04 22:45:42,Brutus,None,None,None,None,10238.0,en,2120.0,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,11/10,8877190.0,13020.0,19.0,1.1,2017-02-04
284,292,378,827933404142436356,2017-02-04 17:34:40,Kona,None,None,pupper,None,19874.0,en,5148.0,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2.0,German_shepherd,0.8061149999999999,True,Tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-04
285,293,379,827653905312006145,2017-02-03 23:04:02,Boots,None,None,None,None,15330.0,en,2977.0,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-03
286,294,380,827600520311402496,2017-02-03 19:31:54,Tucker,None,None,None,None,7388.0,en,929.0,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1.0,Pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-03
287,295,381,827324948884643840,2017-02-03 01:16:53,Ralphie,None,None,None,None,15673.0,en,2991.0,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.08416439999999999,True,12/10,8877190.0,13020.0,19.0,1.2,2017-02-03
288,296,383,827199976799354881,2017-02-02 17:00:17,Charlie,None,None,None,None,10474.0,en,2192.0,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4.0,Great_Dane,0.8696809999999999,True,American_Staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-02
289,297,384,826958653328592898,2017-02-02 01:01:21,Loki,doggo,None,None,None,21332.0,en,4917.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,12/10,8877190.0,13020.0,19.0,1.2,2017-02-02
290,298,385,826848821049180160,2017-02-01 17:44:55,Cupid,doggo,None,None,None,35909.0,en,9987.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.017103900000000002,True,13/10,8877190.0,13020.0,19.0,1.3,2017-02-01
291,299,388,826598365270007810,2017-02-01 01:09:42,Pawnd,None,None,None,None,9923.0,en,2309.0,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,French_bulldog,0.628119,True,Siamese_cat,0.117397,False,cougar,0.08276489999999999,False,13/10,8877190.0,13020.0,19.0,1.3,2017-02-01
292,300,389,826476773533745153,2017-01-31 17:06:32,Pilot,doggo,None,None,None,18205.0,en,4122.0,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.122812,True,kelpie,0.10046,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-31
293,301,390,826240494070030336,2017-01-31 01:27:39,None,None,None,None,None,13150.0,en,2571.0,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,French_bulldog,0.903048,True,pug,0.0962421,True,Boston_bull,0.000234364,True,11/10,8877190.0,13020.0,19.0,1.1,2017-01-31
294,302,391,826204788643753985,2017-01-30 23:05:46,None,doggo,None,None,None,4827.0,en,909.0,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2.0,Labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-30
295,303,392,826115272272650244,2017-01-30 17:10:04,Ike,None,None,None,None,15483.0,en,3058.0,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1.0,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-30
296,304,393,825876512159186944,2017-01-30 01:21:19,Mo,None,None,None,None,10374.0,en,1839.0,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False,11/10,8877190.0,13020.0,19.0,1.1,2017-01-30
297,305,394,825829644528148480,2017-01-29 22:15:05,Toby,None,None,None,None,12620.0,en,2454.0,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,Great_Pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,English_setter,0.04582990000000002,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-29
298,306,395,825535076884762624,2017-01-29 02:44:34,None,None,None,None,puppo,56350.0,en,17317.0,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1.0,Rottweiler,0.681495,True,Tibetan_mastiff,0.14794000000000002,True,black-and-tan_coonhound,0.0245252,True,14/10,8877190.0,13020.0,19.0,1.4,2017-01-29
299,307,396,825147591692263424,2017-01-28 01:04:51,Sweet,None,None,None,None,18124.0,en,4476.0,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-28
300,308,398,825026590719483904,2017-01-27 17:04:02,Pablo,None,None,None,puppo,6225.0,en,1236.0,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2.0,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,malamute,0.00497584,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-27
301,309,399,824796380199809024,2017-01-27 01:49:15,Bailey,None,None,None,None,0.0,en,5431.0,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,gas_pump,0.676439,False,harvester,0.049995300000000006,False,swing,0.0446596,False,11/10,8877190.0,13020.0,19.0,1.1,2017-01-27
302,310,400,824775126675836928,2017-01-27 00:24:48,Scooter,None,None,None,None,14761.0,en,3462.0,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,Border_terrier,0.610499,True,malinois,0.0902912,True,Airedale,0.0686247,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-27
303,311,401,824663926340194305,2017-01-26 17:02:56,Wilson,None,None,None,None,10426.0,en,1751.0,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.034417800000000005,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-26
304,312,402,824325613288833024,2017-01-25 18:38:36,None,None,None,pupper,None,11718.0,en,10419.0,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1.0,Pembroke,0.990793,True,Cardigan,0.00891939,True,basenji,0.000262264,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-25
305,313,403,824297048279236611,2017-01-25 16:45:05,Nala,None,None,None,None,14932.0,en,3811.0,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2.0,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False,11/10,8877190.0,13020.0,19.0,1.1,2017-01-25
306,314,405,823939628516474880,2017-01-24 17:04:50,Cash,None,None,None,None,10531.0,en,2666.0,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,schipperke,0.2340760000000001,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-24
307,315,407,823699002998870016,2017-01-24 01:08:40,Winston,None,None,None,None,13853.0,en,2491.0,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,cairn,0.203999,True,snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-24
308,316,408,823581115634085888,2017-01-23 17:20:14,Crawford,None,None,None,None,12914.0,en,2594.0,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True,11/10,8877190.0,13020.0,19.0,1.1,2017-01-23
309,317,410,823322678127919110,2017-01-23 00:13:17,Wyatt,None,None,None,None,15603.0,en,3968.0,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,papillon,0.0012739,True,11/10,8877190.0,13020.0,19.0,1.1,2017-01-23
310,318,411,823269594223824897,2017-01-22 20:42:21,None,None,None,None,None,0.0,en,9759.0,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,11/10,8877190.0,13020.0,19.0,1.1,2017-01-22
311,319,412,822975315408461824,2017-01-22 01:12:59,Albus,None,None,None,None,17186.0,en,3400.0,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.233162,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-22
312,320,413,822872901745569793,2017-01-21 18:26:02,None,None,None,None,puppo,130418.0,en,42621.0,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1.0,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-21
313,321,414,822859134160621569,2017-01-21 17:31:20,Hobbes,None,None,None,None,13144.0,en,2243.0,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-21
314,322,415,822647212903690241,2017-01-21 03:29:14,Paisley,None,None,None,None,0.0,en,6340.0,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-21
315,323,416,822610361945911296,2017-01-21 01:02:48,None,None,None,None,None,14689.0,en,2924.0,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,cocker_spaniel,0.6644869999999999,True,Norfolk_terrier,0.075089,True,Norwich_terrier,0.0596439,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-21
316,324,417,822489057087389700,2017-01-20 17:00:46,Paisley,None,None,None,None,17996.0,en,6340.0,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-20
317,325,418,822462944365645825,2017-01-20 15:17:01,Gabe,None,None,pupper,None,27732.0,en,14081.0,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True,14/10,8877190.0,13020.0,19.0,1.4,2017-01-20
318,326,419,822244816520155136,2017-01-20 00:50:15,None,None,None,None,None,34668.0,en,9759.0,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,11/10,8877190.0,13020.0,19.0,1.1,2017-01-20
319,327,421,821886076407029760,2017-01-19 01:04:45,Jimison,None,None,None,None,11232.0,en,2278.0,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-19
320,328,422,821813639212650496,2017-01-18 20:16:54,Hercules,None,None,None,None,0.0,en,3343.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,12/10,8877190.0,13020.0,19.0,1.2,2017-01-18
321,329,423,821765923262631936,2017-01-18 17:07:18,Duchess,doggo,None,None,None,8336.0,en,1637.0,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-18
322,330,424,821522889702862852,2017-01-18 01:01:34,Harlso,None,None,None,None,7970.0,en,1733.0,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,Doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True,13/10,8877190.0,13020.0,19.0,1.3,2017-01-18
323,331,426,821407182352777218,2017-01-17 17:21:47,Sundance,doggo,None,None,None,11663.0,en,4291.0,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1.0,Irish_setter,0.5054960000000001,True,vizsla,0.168747,True,Chesapeake_Bay_retriever,0.111311,True,14/10,8877190.0,13020.0,19.0,1.4,2017-01-17
